date,NVDA,QLYS,A,NSA,MCD,NKE,MBUU,TXRH,OGS
2023-03-30,27.36178207397461,125.73999786376953,131.7760009765625,34.98622512817383,262.22869873046875,114.94630432128906,54.150001525878906,103.90836334228516,71.85570526123047
2023-03-31,27.755477905273438,130.02000427246094,135.54830932617188,35.91460418701172,263.9466552734375,117.37730407714844,56.45000076293945,103.71640014648438,72.07402801513672
2023-04-03,27.943336486816406,127.16000366210938,135.2980499267578,36.34440994262695,266.3349914550781,116.44890594482422,56.65999984741211,104.70500946044922,71.3826675415039
2023-04-04,27.431730270385742,128.1199951171875,135.6415252685547,36.757022857666016,266.4671325683594,118.38224792480469,54.4900016784668,104.59943389892578,71.81929779052734
2023-04-05,26.860172271728516,126.54000091552734,135.52374267578125,36.49053955078125,266.2217712402344,115.71196746826172,53.06999969482422,104.72419738769531,74.16629028320312
2023-04-06,27.016054153442383,127.13999938964844,135.4648895263672,36.82579803466797,267.0429992675781,115.0611572265625,51.91999816894531,105.5880355834961,74.76668548583984
2023-04-10,27.557632446289062,127.1500015258789,135.45506286621094,36.9289436340332,267.8831481933594,116.67862701416016,53.0099983215332,106.25989532470703,75.21241760253906
2023-04-11,27.147947311401367,127.16000366210938,135.94578552246094,36.765621185302734,268.5439147949219,118.00897979736328,54.7599983215332,107.96833038330078,74.96681213378906
2023-04-12,26.474472045898438,127.66000366210938,135.78875732421875,36.72264099121094,269.3179931640625,118.35353088378906,54.54999923706055,106.57662963867188,74.54835510253906
2023-04-13,26.44249725341797,130.77000427246094,138.65447998046875,34.702552795410156,272.8768005371094,121.00466918945312,55.20000076293945,106.14470672607422,73.94796752929688
2023-04-14,26.737266540527344,128.5500030517578,136.6131134033203,33.73118591308594,272.7918395996094,120.5452651977539,55.70000076293945,105.47284698486328,72.42880249023438
2023-04-17,26.981081008911133,128.91000366210938,137.58473205566406,34.324317932128906,273.10333251953125,120.77495574951172,56.04999923706055,104.57063293457031,73.3566665649414
2023-04-18,27.645565032958984,127.01000213623047,136.41685485839844,34.00626754760742,274.61370849609375,120.79410552978516,56.650001525878906,104.36907196044922,72.22866821289062
2023-04-19,27.909360885620117,125.04000091552734,136.34815979003906,33.74837875366211,274.9535217285156,120.27727508544922,56.7599983215332,104.8393783569336,73.38396453857422
2023-04-20,27.082998275756836,124.87999725341797,133.01132202148438,33.22401428222656,274.6986999511719,119.109619140625,56.41999816894531,104.73380279541016,73.31118774414062
2023-04-21,27.097991943359375,123.61000061035156,135.92616271972656,33.473304748535156,275.69927978515625,120.1432876586914,57.040000915527344,105.55923461914062,73.42035675048828
2023-04-24,27.021047592163086,122.70999908447266,135.90650939941406,33.34436798095703,276.77545166015625,121.63633728027344,56.36000061035156,103.87957763671875,73.34757995605469
2023-04-25,26.220666885375977,112.68000030517578,127.94723510742188,32.84579086303711,275.18011474609375,119.31061553955078,55.25,103.61082458496094,72.82905578613281
2023-04-26,26.93511962890625,111.5199966430664,130.64610290527344,32.40739059448242,273.52813720703125,118.52581024169922,54.619998931884766,103.99475860595703,70.13639831542969
2023-04-27,27.20490837097168,113.26000213623047,130.77371215820312,32.88017272949219,278.2102966308594,120.30598449707031,55.40999984741211,105.8183822631836,71.13705444335938
2023-04-28,27.72749900817871,112.94000244140625,132.9132080078125,33.13805389404297,279.1825866699219,121.2822265625,56.75,106.17350769042969,69.99994659423828
2023-05-01,28.887601852416992,111.30999755859375,133.55111694335938,32.78561019897461,280.9100646972656,122.43071746826172,56.709999084472656,107.69959259033203,70.30924987792969
2023-05-02,28.18814468383789,108.0,132.0201416015625,31.564964294433594,281.37261962890625,121.79904174804688,56.599998474121094,108.74577331542969,71.23712158203125
2023-05-03,27.78046226501465,107.63999938964844,132.26547241210938,31.47899627685547,278.6822509765625,121.30136108398438,57.2400016784668,108.13150787353516,72.54705810546875
2023-05-04,27.540647506713867,108.25,131.3920135498047,31.96038246154785,278.6256408691406,118.36310577392578,55.75,107.5268325805664,72.45608520507812
2023-05-05,28.657779693603516,116.61000061035156,130.82278442382812,32.63948059082031,279.9849853515625,121.15779876708984,57.5,103.95635986328125,73.44764709472656
2023-05-08,29.128416061401367,115.30999755859375,129.98858642578125,32.65667724609375,280.0699157714844,121.43534851074219,58.2599983215332,103.38047790527344,73.19293975830078
2023-05-09,28.548864364624023,114.30999755859375,124.98335266113281,32.72544479370117,280.0415954589844,119.73173522949219,56.189998626708984,103.22691345214844,73.60228729248047
2023-05-10,28.862619400024414,115.37999725341797,125.68016052246094,32.93174743652344,279.9566650390625,118.2099609375,54.45000076293945,101.62403869628906,74.22996520996094
2023-05-11,28.55586051940918,114.83999633789062,125.28759002685547,32.66526794433594,278.2763977050781,116.97531127929688,55.119998931884766,99.57006072998047,73.8297119140625
2023-05-12,28.31804656982422,115.06999969482422,125.12075805664062,32.99191665649414,279.5507507324219,115.05157470703125,55.150001525878906,101.2977066040039,74.37552642822266
2023-05-15,28.930564880371094,117.30000305175781,125.6114501953125,32.734039306640625,279.32415771484375,114.6878890991211,54.959999084472656,103.74520111083984,73.29298400878906
2023-05-16,29.190366744995117,115.75,123.94306182861328,32.19248580932617,277.6721496582031,111.48162841796875,53.33000183105469,105.36727142333984,72.44927978515625
2023-05-17,30.154617309570312,117.87999725341797,125.39555358886719,32.123714447021484,277.0208435058594,111.96018981933594,54.75,109.36005401611328,73.27465057373047
2023-05-18,31.653453826904297,118.37999725341797,126.74008178710938,31.968976974487305,277.5777587890625,113.76908111572266,56.22999954223633,111.20287322998047,73.10958099365234
2023-05-19,31.23978042602539,120.63999938964844,126.47511291503906,32.24406051635742,278.9937744140625,109.83544921875,53.619998931884766,109.05292510986328,73.6414794921875
2023-05-22,31.15184783935547,122.19000244140625,126.69099426269531,32.278446197509766,273.1410827636719,105.45198822021484,54.040000915527344,107.58440399169922,74.03583526611328
2023-05-23,30.664226531982422,120.19000244140625,126.24938201904297,32.02915573120117,270.3280334472656,104.11204528808594,53.91999816894531,106.39427185058594,74.87036895751953
2023-05-24,30.514339447021484,123.06999969482422,118.74153137207031,31.46181297302246,269.9032897949219,103.64308166503906,52.86000061035156,107.62281036376953,73.93494415283203
2023-05-25,37.95056915283203,123.93000030517578,117.26941680908203,31.246910095214844,269.5256652832031,102.86784362792969,53.40999984741211,107.12371063232422,73.04537963867188
2023-05-26,38.915828704833984,126.80000305175781,118.18214416503906,31.78845977783203,270.0165100097656,102.89655303955078,53.810001373291016,106.18310546875,74.38431549072266
2023-05-30,40.07992172241211,122.91000366210938,115.5421371459961,31.78845977783203,268.95928955078125,101.94904327392578,53.560001373291016,103.5052490234375,74.66860961914062
2023-05-31,37.8046875,126.26000213623047,113.5204086303711,31.47041130065918,269.1385803222656,100.74310302734375,52.45000076293945,103.5628433227539,74.22842407226562
2023-06-01,39.73918533325195,126.77999877929688,114.09944915771484,31.564964294433594,271.7440185546875,99.18305969238281,52.13999938964844,105.01214599609375,73.02704620361328
2023-06-02,39.29652786254883,130.0,116.02303314208984,32.53633117675781,275.12237548828125,103.49451446533203,54.29999923706055,107.06613159179688,74.6319351196289
2023-06-05,39.140655517578125,128.00999450683594,116.15062713623047,31.926000595092773,273.7179260253906,101.01709747314453,53.7400016784668,106.61502075195312,73.33885192871094
2023-06-06,38.624053955078125,131.11000061035156,115.25752258300781,31.564964294433594,270.02630615234375,101.96773529052734,57.529998779296875,106.5571517944336,74.64109802246094
2023-06-07,37.44983673095703,126.62000274658203,114.42330932617188,32.57071304321289,267.5209655761719,102.83195495605469,60.58000183105469,107.010498046875,76.68618774414062
2023-06-08,38.48414993286133,128.35000610351562,112.55862426757812,31.89161491394043,271.20306396484375,101.97734832763672,59.59000015258789,106.08448791503906,75.72325134277344
2023-06-09,38.74396896362305,128.1199951171875,113.63818359375,31.444622039794922,272.1615295410156,101.6508560180664,59.93000030517578,104.23250579833984,75.40227508544922
2023-06-12,39.45549011230469,130.16000366210938,116.33707427978516,31.221118927001953,273.850830078125,102.5822982788086,59.70000076293945,106.09413146972656,73.85240936279297
2023-06-13,40.99446105957031,130.91000366210938,117.27923583984375,30.946044921875,273.8316955566406,102.5342788696289,61.66999816894531,107.03942108154297,73.4947509765625
2023-06-14,42.96813201904297,129.42999267578125,117.18109130859375,30.684083938598633,273.7274169921875,108.37252807617188,61.2400016784668,107.06835174560547,72.3392333984375
2023-06-15,42.624366760253906,131.69000244140625,118.97708892822266,31.024627685546875,277.6846618652344,107.94042205810547,61.459999084472656,106.73077392578125,71.3304443359375
2023-06-16,42.66333770751953,131.00999450683594,118.87894439697266,31.007169723510742,278.7190856933594,109.07349395751953,57.81999969482422,106.07485961914062,71.761474609375
2023-06-20,43.778594970703125,128.85000610351562,115.96414184570312,30.34354019165039,278.0928039550781,105.18453216552734,57.900001525878906,104.24214935302734,71.88069915771484
2023-06-21,43.01609420776367,125.69999694824219,116.1309814453125,30.491981506347656,279.4972229003906,105.6070556640625,58.189998626708984,105.42858123779297,72.60518646240234
2023-06-22,42.996116638183594,126.58999633789062,116.47447204589844,30.099037170410156,278.3394775390625,106.06794738769531,57.52000045776367,104.88841247558594,71.28460693359375
